match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6226349311,5206411794,49,3,1634430842,1923,22,1,0,3,63,4,2047,13,39,True
6226349309,5206419003,49,9,1634430837,2561,22,1,125,51,63,390,1974,39,34,True
6226349302,5206411034,49,5,1634430842,1936,22,1,112,51,63,262,1982,24,44,True
6226349301,5206408234,49,14,1634430842,1550,22,1,87,0,63,0,2039,13,28,True
6226349219,5206409804,49,14,1634430826,1644,22,1,207,0,63,0,1983,16,34,True
6226349217,5206412878,49,3,1634430801,2205,22,3,8,63,0,1972,0,35,24,False
6226349213,5206417515,49,8,1634430832,2477,22,1,63,0,63,0,1974,42,58,True
6226349212,5206410316,49,15,1634430827,1714,22,3,18,0,63,0,2047,22,32,True
6226349210,5206416145,49,8,1634430816,2528,22,1,3,63,51,2046,260,41,45,False
6226349204,5206411377,49,8,1634430832,2047,22,3,7,63,0,1956,0,58,18,False
6226349202,5206425118,49,15,1634430821,3590,22,1,232,51,12,390,1536,29,49,True
6226349201,5206412637,49,15,1634430816,2148,22,1,0,61,48,1824,384,41,29,False
6226348908,5206415640,49,3,1634430806,2618,22,1,65,60,0,256,0,39,46,True
6226348907,5206412498,49,5,1634430806,2211,22,2,147,0,63,0,1983,27,47,True
6226348802,5206412639,49,15,1634430780,2182,22,2,217,63,0,2046,0,52,27,False
6226348800,5206413188,49,5,1634430780,2201,22,3,149,63,0,1974,0,56,25,False
6226348718,5206411270,49,2,1634430785,2066,22,1,7,63,0,2046,0,55,27,False
6226348711,5206413368,49,7,1634430753,2298,22,1,71,48,63,256,1974,24,57,True
6226348703,5206414242,49,8,1634430785,2403,22,1,0,48,63,256,1855,35,57,True
6226348702,5206412577,49,10,1634430780,2221,22,1,92,63,51,1974,390,37,32,False
6226348701,5206409923,49,15,1634430780,1688,22,1,0,0,63,0,2047,18,35,True
6226348611,5206414165,49,8,1634430769,2380,22,1,51,63,51,2038,260,55,22,False
6226348601,5206409795,49,3,1634430775,1909,22,1,0,63,3,2047,4,67,24,False
6226348519,5206419472,49,8,1634430749,3015,22,1,158,55,63,1924,38,50,46,False
6226348518,5206418174,49,15,1634430753,2911,22,1,117,31,3,1572,4,54,45,False
6226348513,5206413875,49,14,1634430764,2345,22,1,135,63,0,1958,0,30,38,False
6226348511,5206414021,49,14,1634430764,2342,22,3,120,0,63,0,1968,30,49,True
6226348510,5206410571,49,15,1634430760,1910,22,1,0,0,63,0,2038,15,49,True
6226348509,5206412672,49,10,1634430760,2097,22,1,0,63,60,1983,288,56,23,False
6226348508,5206421951,49,2,1634430759,3298,22,1,6,0,0,0,1536,50,50,True
6226348503,5206413457,49,8,1634430764,2145,22,3,0,51,63,390,1975,37,56,True
6226348419,5206408830,49,3,1634430753,1867,22,1,3,0,63,0,2038,29,47,True
6226348416,5206416198,49,8,1634430759,2733,22,1,9,0,63,0,2039,44,43,True
6226348410,5206422326,49,8,1634430754,3304,22,1,48,63,15,1828,36,44,60,False
6226348407,5206419881,49,5,1634430744,3114,22,1,15,63,0,1958,0,40,33,False
6226348312,5206412601,49,8,1634430748,2225,22,1,0,63,0,2046,0,55,29,False
6226348311,5206421086,49,15,1634430744,3217,22,1,0,12,3,1568,7,68,64,False
6226348310,5206408495,49,8,1634430744,1849,22,1,102,51,63,388,1958,21,48,True
6226348308,5206409148,49,15,1634430744,1883,22,3,94,0,63,0,1975,23,47,True
6226348302,5206415543,49,8,1634430748,2686,22,1,196,63,51,1972,388,50,31,False
6226348301,5206415386,49,8,1634430749,2579,22,1,193,63,51,1974,388,49,39,False
6226348215,5206407726,49,20,1634430723,1659,22,1,226,63,48,2039,256,32,8,False
6226348214,5206412956,49,15,1634430733,2286,22,2,0,0,63,0,1847,24,44,True
6226347907,5206416915,49,2,1634430692,2900,22,3,80,15,51,4,1792,43,34,True
6226347906,5206414502,49,15,1634430687,2500,22,3,39,63,0,1972,0,49,26,False
6226347818,5206410660,49,15,1634430692,2073,22,1,145,0,63,0,2039,17,68,True
6226347810,5206414262,49,5,1634430702,2416,22,1,117,63,0,1974,0,38,25,False
6226347807,5206418858,49,10,1634430697,3062,22,1,1,0,51,0,1796,41,55,True
6226347806,5206413517,49,1,1634430697,2278,22,1,132,63,51,1846,4,38,24,False
6226347800,5206415024,49,8,1634430702,2580,22,1,12,51,63,262,2046,41,34,True
6226347714,5206417395,49,2,1634430687,3022,22,1,88,63,0,1956,0,50,49,False
6226347702,5206408853,49,8,1634430687,1957,22,1,113,0,63,0,1958,40,39,True
6226347614,5206414722,49,9,1634430681,2562,22,1,9,63,3,2020,6,59,28,False
6226347609,5206409221,49,8,1634430671,1984,22,1,210,63,3,1974,0,40,15,False
6226347603,5206410781,49,8,1634430682,2134,22,1,0,63,0,1974,0,37,17,False
6226347600,5206406496,49,7,1634430681,1594,22,1,8,0,63,0,2047,15,33,True
6226347512,5206412279,49,20,1634430671,2280,22,3,0,63,0,1846,0,55,24,False
6226347510,5206419179,49,13,1634430656,2748,3,3,68,51,63,388,1855,31,53,True
6226347505,5206410397,49,3,1634430671,2054,22,1,370,0,63,0,1846,17,39,True
6226347503,5206418052,49,8,1634430655,2688,22,1,87,0,63,0,1846,32,50,True
6226347502,5206413821,49,1,1634430661,2365,22,1,10,63,0,1974,0,48,34,False
6226347414,5206410798,49,8,1634430667,1939,22,2,174,0,63,0,1975,24,28,True
6226347412,5206416942,49,3,1634430666,2971,22,1,323,51,63,262,1974,41,59,True
6226347411,5206413679,49,8,1634430666,2444,22,1,0,63,3,1958,4,61,42,False
6226347410,5206415211,49,8,1634430661,2596,22,1,3,63,0,1974,0,66,38,False
6226347409,5206411674,49,10,1634430661,2236,22,1,165,0,63,0,1974,36,46,True
6226347401,5206412657,49,1,1634430661,2360,22,1,8,63,0,1974,0,48,26,False
6226347319,5206410994,49,10,1634430645,2171,22,3,7,63,55,2038,390,33,30,False
6226347312,5206422291,49,20,1634430655,3504,3,1,281,16,59,0,1796,44,59,True
6226347310,5206405671,49,15,1634430651,1505,22,2,2,0,63,0,2047,9,47,True
6226347308,5206408134,49,15,1634430640,1886,22,3,133,0,63,0,1983,25,43,True
6226347302,5206420364,49,3,1634430655,3248,22,1,133,51,63,388,1972,48,51,True
6226347301,5206414726,49,8,1634430656,2596,22,,15,63,0,1958,0,55,41,False
6226347300,5206414617,49,7,1634430655,2568,22,1,130,63,48,1572,256,38,44,False
6226346712,5206407541,49,3,1634430598,1806,22,3,125,63,51,1854,388,42,26,False
6226346711,5206413807,49,15,1634430594,2515,22,1,58,0,63,0,1974,31,54,True
6226346710,5206412309,49,10,1634430593,2346,22,1,70,51,63,262,1974,26,40,True
6226346700,5206412650,49,10,1634430593,2413,22,2,110,51,63,390,1844,28,31,True
6226346616,5206408382,49,2,1634430578,1970,22,1,156,0,63,0,1982,18,25,True
6226346607,5206413493,49,8,1634430588,2508,22,1,7,0,63,0,1844,25,64,True
6226346604,5206410226,49,15,1634430578,2110,22,1,76,0,63,0,2047,26,49,True
6226346603,5206408284,49,8,1634430568,1989,22,1,96,0,63,0,1975,26,62,True
