match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6126356612,5127334326,48,5,1628439053,3500,22,,122,63,0,1830,0,52,38,False
6126356512,5127300861,48,8,1628439059,1799,22,1,0,0,63,0,1974,20,50,True
6126356511,5127320370,48,8,1628439059,2755,22,,3,51,63,390,1959,34,50,True
6126356509,5127346253,48,8,1628439059,3779,22,2,1,51,31,260,1540,50,53,True
6126356508,5127302385,48,8,1628439059,1886,22,1,0,63,48,1982,256,45,20,False
6126356507,5127311881,48,9,1628439059,2378,22,,0,0,63,0,1982,16,52,True
6126356506,5127329880,48,3,1628439058,3311,22,,15,15,63,1588,260,38,36,False
6126356502,5127297075,48,8,1628439054,1639,22,1,12,63,0,2047,0,51,13,False
6126356501,5127347720,48,5,1628439053,3886,22,,245,63,0,1956,0,49,45,False
6126356500,5127298056,48,20,1628439043,1688,22,1,155,48,63,256,2039,6,29,True
6126356415,5127307594,48,25,1628439050,2152,22,1,105,15,0,1590,0,36,16,False
6126356414,5127299193,48,15,1628439054,1741,22,1,56,51,63,390,1974,10,37,True
6126356412,5127321067,48,20,1628439044,2820,3,,4,63,0,1828,0,53,45,False
6126356410,5127297113,48,8,1628439044,1621,22,1,93,0,63,0,2046,25,32,True
6126356318,5127301988,48,8,1628439053,1891,22,1,175,63,51,2047,260,40,23,False
6126356315,5127336453,48,8,1628439050,3645,22,,78,0,63,0,1926,67,55,True
6126356313,5127300499,48,5,1628439048,1810,22,1,198,0,63,0,2039,17,40,True
6126356309,5127302922,48,8,1628439038,1891,22,1,112,63,51,2038,260,44,14,False
6126356301,5127314123,48,20,1628439053,2431,3,1,58,0,63,0,1974,40,65,True
6126356216,5127316422,48,20,1628439043,2620,3,,15,63,51,1844,260,53,35,False
6126356214,5127300587,48,20,1628439043,1858,3,1,274,0,63,0,2038,22,27,True
6126356211,5127320165,48,2,1628439029,2718,22,,125,63,51,1828,390,50,26,False
6126356200,5127324390,48,8,1628439043,3009,22,,154,63,3,2038,4,72,30,False
6126356118,5127308258,48,7,1628439038,2127,22,1,59,63,48,1974,384,43,30,False
6126356114,5127326741,48,5,1628439030,3141,22,1,89,0,63,0,1974,39,38,True
6126355605,5127304411,48,8,1628439018,2040,22,1,0,51,51,390,1927,48,46,True
6126355602,5127315020,48,3,1628439014,2532,22,2,130,51,63,260,1926,32,40,True
6126355601,5127297860,48,15,1628438994,1709,22,1,19,48,63,384,2047,19,29,True
6126355508,5127315024,48,5,1628439019,2565,22,,126,63,0,1974,0,40,28,False
6126355505,5127320288,48,3,1628439019,2847,22,,107,3,63,4,1956,57,52,True
6126355502,5127335883,48,5,1628439018,3498,22,,352,51,0,1924,0,55,48,False
6126355501,5127301815,48,2,1628439018,1911,22,1,17,63,0,1975,0,42,22,False
6126355416,5127351230,48,9,1628439010,4146,22,,19,0,16,0,1536,54,63,True
6126355415,5127306177,48,8,1628439009,2118,22,1,5,16,63,0,1974,23,58,True
6126355315,5127304953,48,8,1628439010,2018,22,,77,63,0,2038,0,34,18,False
6126355312,5127312565,48,1,1628439009,2333,22,1,286,63,51,1974,260,22,24,False
6126355311,5127331832,48,5,1628439009,3363,22,2,87,0,51,0,1796,50,59,True
6126355310,5127334964,48,5,1628439009,3597,22,,78,63,0,1840,0,60,44,False
6126355309,5127311910,48,8,1628439009,2328,22,2,153,63,12,2038,0,37,17,False
6126355307,5127308459,48,15,1628438999,2243,22,1,10,0,63,0,1975,47,52,True
6126355219,5127290622,48,9,1628438998,1332,22,1,106,48,63,384,1983,12,34,True
6126355218,5127306747,48,20,1628438993,2131,22,3,55,0,63,0,1974,25,30,True
6126355209,5127312308,48,20,1628439003,2478,3,3,59,48,63,384,1847,23,30,True
6126355206,5127299651,48,5,1628439003,1813,22,1,74,63,0,2047,0,42,13,False
6126355205,5127331596,48,15,1628438994,3302,22,,68,15,0,1568,0,40,22,False
6126355115,5127312818,48,5,1628438999,2458,22,1,194,63,0,2038,0,43,36,False
6126355114,5127315299,48,20,1628438999,2620,22,,148,63,0,1956,0,34,34,False
6126355113,5127298654,48,2,1628438999,1743,22,1,94,3,63,0,2046,14,40,True
6126355112,5127302185,48,3,1628438999,1835,22,3,0,3,63,6,1975,32,30,True
